1,2,3,4,5,6,7
BEŞEVLER KONAK MAHALLESİNDE SATILIK 3 KATLI BİNA,3,1,Yerden Isıtma,210.0,6.200.000 TL,
PROFESÖR TEZOK CADDESİNE CEPHE 4 KATLI ÇİFT CEPHE BİNA,4,1,Doğalgaz (Kombi),108.0,13.500.000 TL,
DEMİRTAŞ 20'LİK CADDEDE MÜSTAKİL 2.KATLI KOMPLE BİNA 160 m2 ARSA,2,1,Doğalgaz (Kombi),160.0,3.700.000 TL,
BURSA OSMANGAZİ EMEK'TE CEYLAN HASTANESİ ARKASINDA KOMPLE BİNA,3,3,Doğalgaz (Kombi),112.0,6.250.000 TL,
"Gölyaka'da müstakil bina, iki daire.",2,2,Soba,240.0,6.500.000 TL,
MECİDİYE MAH. 15ADET 1+1 DAİRE (apart otel),5,3,Doğalgaz (Merkezi),900.0,20.000.000 TL,
REMAX BEYAZ YILDIRIM BARUTHANE MH KOMPLE SATILIK 5 KATLI BİNA,5,1,Doğalgaz (Kombi),645.0,4.850.000 TL,
Yıldırım 152 evler Eğitim cad. Yarı hissesi satılık bina,4,1,Doğalgaz (Kombi),250.0,3.385.000 TL,
OSMANGAZI YIGITALI'DE SATILIK MÜSTAKIL EV,2,1,Kalorifer,250.0,12.750.000 TL,
BURSA GÜRSU'DA MERKEZİ KONUMDA KOMPLE SATILIK DÜKKAN VE BİNA,3,1,Doğalgaz (Kombi),250.0,11.300.000 TL,
"ACİL ÇİRİŞHANEDE DÜKKAN, 3 DAİRE VE TERASLI SATILIK 4 KATLI BİNA",4,1,Doğalgaz (Kombi),90.0,5.149.000 TL,
DİALOG FSM'DEN ARABA YATAĞI MH.DE KOMPLE SATILIK DÖRT KATLI BİNA,4,1,Doğalgaz (Kombi),138.0,3.000.000 TL,
MERKEZİ KONUM ATICILAR KÖŞE PARSEL KOMPLE SATILIK 3 KATLI BİNA,3,1,Doğalgaz (Kombi),300.0,4.250.000 TL,
RESİTAL MİRA'DAN İNEGÖL AKHİSARDA ARSA FİYATINA KOMPLE BİNA,2,2,Doğalgaz (Kombi),998.0,10.650.000 TL,
Bursa Nilüfer Beşevler Konak Satılık 4 Katlı Bina,4,2,Doğalgaz (Kombi),645.0,4.400.000 TL,
komple bina 2 daireli kat mülkiyetli apt 9.7 milyon,2,1,Doğalgaz (Kombi),195.0,9.700.000 TL,
Mİ DEN BURSA OSMANGAZİ KEMERÇEŞME MAH SATILIK 2 KATLI BİNA,2,1,Yok,82.0,1.550.000 TL,
BURSA KESTEL VANİ MEHMET MAH. BEŞEVLER MEYDANINDA 4 KATLI BİNA,4,1,Doğalgaz (Kombi),130.0,5.500.000 TL,
vişne caddesinde satılık komple bina,3,2,Doğalgaz (Kombi),255.0,13.500.000 TL,
YILDIRIM PROFESOR TEZOK CADDESİNDE KOMPLE SATILIK BİNA,3,1,Doğalgaz (Kombi),130.0,8.000.000 TL,
AKDENİZ'DEN GÖRÜKLE'DE SATILIK BİNA 2+1 20 DAİRE 224.000 TL KGS,5,4,Doğalgaz (Kombi),475.0,32.950.000 TL,
BURSA NİLÜFER KARAMAN SATILIK 3 KATLI +TERASLI BİNA,3,1,Doğalgaz (Kombi),110.0,4.150.000 TL,
BURSA OSMANGAZİ'DE 3 BUÇUK KATLI BİNA DİALOG INVEST'TEN,3,1,Doğalgaz (Kombi),97.0,1.999.000 TL,
BURSA FOMARA DA KİRA GETİRİLİ SATILIK BİNA,4,1,Doğalgaz (Kombi),1.0,55.250.000 TL,
ALİÇAVUŞ'TAN BELEDİYE EK HİZMET BİNASI KARŞISI SATILIK BİNA,6,1,Doğalgaz (Kombi),120.0,14.900.000 TL,
DTR CONCEPT KAYIHAN MERKEZDE TARİHİ IRGANDI KÖPRÜ YANI BİNA,4,2,Doğalgaz (Kombi),170.0,19.225.000 TL,
Merinos Parkının Altında Merkezi Konumda 3 katlı bina,3,1,Doğalgaz (Kombi),400.0,4.300.000 TL,
Güneştepe mah. RTE Bulvarı yanı Fırsat Bina 3 Daire+Teras+bodrm,4,1,Doğalgaz Sobası,120.0,4.500.000 TL,
BURSA OSMANGAZİ SOGUKKUYDA SATILIK BİNA,4,1,Doğalgaz (Kombi),460.0,3.950.000 TL,
ARSA FİYATINA 2 KATLI BİNA,2,2,Soba,115.0,1.850.000 TL,
SATILIK !!! HAMİTLERDE 2 DÜKKAN 4 DAİRE KİRACILI BİNA ...,2,4,Doğalgaz (Kombi),155.0,9.375.000 TL,
satılık 4katlı bina,4,1,Doğalgaz (Kombi),151.0,12.500.000 TL,
ASDOĞANDAN AVM YE YAKIN SATILIK BİNA,3,1,Doğalgaz (Kombi),56.0,5.600.000 TL,
YAPIKURDAN BURSA YILDIRIM PİREMİR MAH SATILIK 3 KATLI BİNA,3,1,Doğalgaz (Kombi),80.0,1.850.000 TL,
İZNİK SAHİLE 90 METRE KAÇIRILMAYACAK TRİPLEKS,3,1,Doğalgaz (Kombi),110.0,4.600.000 TL,
MERİNOS KÜLTÜR MERKEZİNİN KARŞISINDA ANACADDE ÜZERİ SATILIK BİNA,1,3,Yok,600.0,6.150.000 TL,
HAŞİMİŞCAN DEMİRTAŞ METRO İSTASYON YANI SATILIK OFİS+DÜKKAN,1,1,Doğalgaz (Kombi),120.0,2.200.000 TL,
BURSA OSMANGAZİ YEŞİLOVA'DA SATILIK BİNA,2,1,Doğalgaz (Kombi),108.0,1.875.000 TL,
SAHİBİNDEN BURSA DUBLEX MANZARALI 180M2 MERKEZi KONUMDA,6,5 +,Doğalgaz (Kombi),200.0,2.250.000 TL,
YUNUS EMRE MAH SANAYİ İMARLI BİNA,4,4,Doğalgaz (Merkezi),250.0,21.000.000 TL,
LİDERGRUPTAN ARABAYATAĞI YAVUZSELİMDE SATILIK YATIRIMLIK BİNA,4,1,Doğalgaz (Kombi),1.1,11.000.000 TL,
GAZCILAR CELAL BAYAR CAD. KOMPLE SATILIK BİNA,3,1,Doğalgaz (Kombi),216.0,7.000.000 TL,
DİALOG MASTER YEŞİLYAYLA KOMPLE SATILIK 4 KATLI BİNA,4,1,Doğalgaz (Kombi),112.0,3.400.000 TL,
YILDIRIM YEŞİL YAYLA CADDESINDE KOMPLE SATILIK BINA,4,1,Doğalgaz (Kombi),155.0,8.500.000 TL,
,,,,,,
ECE PREMIUM'dan YILDIRIM ERTUĞRULGAZİ'DE SATILIK KOMPLE BİNA,4,1,Doğalgaz (Kombi),305.0,3.750.000 TL,
HANCI dan VİŞNE CAD. 140 M2 ARSA ÜZERİNDE ASMA KATLI BİNA,2,1,Klima,140.0,8.950.000 TL,
BURSA OVAAKÇA YALOVA YOLU İSTANBUL CADDESİN DE SATILIK MÜLK,2,1,Klima,2.563,89.000.000 TL,
DIALOG MASTER BURSA OSMANGAZİ GÜNEŞTEPE KOMPLE BİNA VE DÜKKAN,2,1,Doğalgaz (Kombi),400.0,10.950.000 TL,
SATILIK MÜSTAKİL EV,1,1,Doğalgaz (Kombi),120.0,1.550.000 TL,
DOKTOR Emlak'tan 4 KATLI TERASLI KOMPLE SATILIK BİNA,4,1,Doğalgaz (Kombi),90.0,4.000.000 TL,
HB BALTAGROUP GAYRİMENKUL PINARBAŞI MAHALLEDE SATILIK BİNA,4,1,Doğalgaz (Kombi),85.0,2.790.000 TL,
NİLÜFER DE YATIRIMLIK KURUMSAL KİRACILI OKUL BİNASI,3,5 +,Doğalgaz (Kombi),12.0,125.000.000 TL,
ÇOKLAR GAYRİMENKUL'DEN MUHTEŞEM + MUHTEŞEM SATILIK BİNA,4,2,Doğalgaz (Kombi),450.0,6.500.000 TL,
YILDIRIM ŞÜKRANİYE'DE SATILIK 3 KATLI BİNA,3,1,Doğalgaz (Kombi),111.0,4.300.000 TL,
HALİL BALTA'DAN VAKIF MAHALLESİNDE SATILIK 4 KATLI BİNA,4,4,Yok,280.0,6.125.000 TL,
Soğanlı'da 3 Katlı 3 Daire 1 Dükkan Satılık Bina,3,1,Doğalgaz (Kombi),266.0,2.190.000 TL,
BURSA OSMANGAZİ ALTINOVA DA SATILIK İŞ YERİ BİNA,2,1,Yok,360.0,6.500.000 TL,
MIMARSINAN MAHALLESİNDE FIRSAT BİNA,2,1,Doğalgaz (Kombi),117.0,2.850.000 TL,
BARIŞ CAD.DE TOPLAM 4 KAT -230 M2 İŞYERİ VE 6 AD 2+1 DAİRE,4,1,Doğalgaz (Kombi),920.0,12.500.000 TL,
Karlıdağ caddesi yola cephe sıfır satılık bina,5,1,Doğalgaz (Merkezi),435.0,25.000.000 TL,
Heykel Tahtakale meydanında satılık bina,3,1,Soba,185.0,5.250.000 TL,
NİLÜFER ÜÇEVLER'DE SATILIK 4 KATLI BİNA,4,1,Doğalgaz (Kombi),510.0,8.900.000 TL,
SAHİBİNDEN SATILIK KOMPLE BİNA,4,1,Doğalgaz (Kombi),125.0,5.250.000 TL,
Esentepe FSM bulvarına çok yakın,3,3,Doğalgaz Sobası,120.0,3.900.000 TL,
4 KATLI SATILIK BİNA,4,1,Doğalgaz (Kombi),110.0,3.650.000 TL,
YILDIRIM BARUTHANE MAHALLESİNDE 4 KATLI AVLULU KARGİR BİNA,4,1,Doğalgaz (Kombi),360.0,4.350.000 TL,
ÇEKİRGE DOĞUMEVİNE YAKIN 4 DAİRELİ BAHÇELİ MÜSTAKİL BİNA,4,1,Doğalgaz (Kombi),650.0,21.300.000 TL,
OSMANGAZİ ALEMDARDA 90 M2 2 KATLI MÜSTAKİL EV,2,1,Soba,90.0,1.200.000 TL,
BURSA KIRKPINAR CADDESİNDE 4 KATLI SATILIK TİCARİ BİNA,4,1,Doğalgaz (Kombi),2.0,120.000.000 TL,
FIRSAT BİNA!!!! KONAK MAH.3 KATLI MERKEZİ KONUMDA,3,1,Doğalgaz (Kombi),100.0,5.950.000 TL,
MUDANYA KUMYAKA'DA SATILIK BAHÇELİ MÜSTAKİL TARİHİEV- VİDEOLUDUR,2,1,Yok,138.0,5.250.000 TL,
Yeşilyayla caddesine 100 mt mesafede,5,1,Doğalgaz (Kombi),105.0,3.850.000 TL,
ZAFER MAHALLESİNDE 2 KATLI SATILIK BİNA,2,2,Doğalgaz (Kombi),200.0,2.475.000 TL,
BURSA BEŞEVLER'DE OTELE UYGUN NATAMAM BİNA,5,1,Doğalgaz (Kombi),1.4,88.000.000 TL,
RW UYGARDAN YILDIRIM NAMAZGAH DA ARSA FİYATINA 3 KATLI BİNA,3,1,Doğalgaz (Kombi),130.0,4.750.000 TL,
KARLIDAĞ'DA SATILIK 100 M2 YE KURULU TOPLAM 300 M2 3 KATLI BİNA,3,1,Klima,300.0,4.750.000 TL,
TEFERRÜÇ'DE TERAS'DAN EŞSİZ BURSA MANZARALI 2 KATLI SATILIK BİNA,2,1,Doğalgaz (Kombi),90.0,1.800.000 TL,
KARACABEY FEVZİPAŞADA HAVUZLU MÜSTAKİL VİLLA,1,1,Klima,615.0,7.650.000 TL,
Bursa Osmangazi sırameşeler mah satılık tek katlı müstakil bina,1,1,Doğalgaz Sobası,112.0,2.375.000 TL,
OSMANGAZİ BAŞARAN DA KİRA GETİRİLİ 3 KATLI BİNA,3,1,Doğalgaz (Kombi),500.0,7.500.000 TL,
Küçükbalıklı Altınova'da Satılık 1 Dükkan 3 Daire Komple Bina,3,1,Soba,300.0,2.350.000 TL,
MED GAYRİMENKULDEN ALANYURTTA KOMPLE SATILIK BİNA,3,1,Doğalgaz (Kombi),450.0,9.550.000 TL,
VİŞNE CADDESİ SAHİBİNDEN SATILIK BİNA,2,1,Doğalgaz (Kombi),253.0,16.000.000 TL,
"Dikkaldırım'da, Merkezde, Satılık Apartman",5,2,Doğalgaz (Kombi),115.0,31.900.000 TL,
BURSA'NIN KALBİ UZUN ÇARŞI'DA SATILIK FIRSAT KOMPLE BİNA,4,1,Yok,300.0,17.000.000 TL,
FETHİYEDE YATIRIMA UYGUN SATILIK KOMPLE BİNA,3,1,Doğalgaz (Kombi),110.0,3.500.000 TL,
DİALOG MASTER DAN FIRSAT KİRA GETİRİLİ MÜSTAKİL BİNA,4,1,Soba,185.0,4.400.000 TL,
OSMANGAZİ - KANALBOYU GAZİAKDEMİR MAHALEDE SATILIK MÜSTAKİL BİNA,2,1,Doğalgaz (Kombi),100.0,2.500.000 TL,
ÜÇEVLERDE GÜZEL KONUMDA SATILIK 4 KATLI BİNA,4,1,Doğalgaz (Kombi),80.0,6.200.000 TL,
SAHİBİNDEN 5 KATLI 6 DAİRELİ İMAR AFFI RUHSATI OLAN FIRSAT BİNA,5,1,Doğalgaz Sobası,750.0,8.600.000 TL,
4 Katli satılık apartman,4,1,Doğalgaz (Kombi),100.0,7.000.000 TL,
BURSA YILDIRIM DEĞİRMENÖNÜ MAHALLESİNDE CADDE ÜZERİ 5 KATLI BİNA,5,1,Doğalgaz (Kombi),110.0,5.000.000 TL,
YOL ÇATIDA İMARLİ TEK TAPU SATILIK BİNA MÜSTAKİL BİNA,2,1,Soba,471.0,3.850.000 TL,
BAĞLARBAŞINDA KREDİYE UYGUN 2 KATLI SATILIK BAKIMLI BİNA,2,1,Doğalgaz (Kombi),100.0,3.300.000 TL,
,,,,,,
YENİŞEHİR MERKEZDE 2 KATLI TARİHİ BİNA,2,1,Yok,45.0,4.100.000 TL,
VİŞNE CADDEDE 186 M2YE KURULU 6 KATLI RUHSATLI SIFIR BİNA-1116M2,6,1,Klima,1.116,45.000.000 TL,
^FIRSAT ^BAŞARAN MAHALLESİNDE SATILIK MÜSTAKİL KOMPLE BİNA,4,1,Doğalgaz Sobası,110.0,3.025.000 TL,
YILDIRIM SIRACEVİZLER SATILIK 3 KATLI BİNA,3,1,Doğalgaz Sobası,103.0,3.300.000 TL,
Bursa GYO'dan SATILIK GÜRSU'DA AVANTAJLI KOMPLE BİNA,3,1,Doğalgaz (Kombi),134.0,4.999.999 TL,
Lider Gruptan Yıldırım Maltepe Mh 4.Katlı Müstakil Satılık Bina,4,1,Doğalgaz (Kombi),100.0,3.585.000 TL,
AYFA'DAN ÇEKİRGE MAHALLESİNDE SATILIK 4 KATLI BİNA,4,1,Doğalgaz (Kombi),150.0,3.500.000 TL,
SAHİBİNDEN YATIRIMLIK İŞYERİ VE 4 DAİRELİ BİNA,4,1,Doğalgaz (Kombi),208.0,6.350.000 TL,
GÜRSU YENİDOĞAN MH SATILIK 3+1 DAİRE&2 DÜKKAN,2,1,Güneş Enerjisi,155.0,2.590.000 TL,
DOBURCADA 5 KATLI KAT MÜLKİYETLİ BİNA,5,1,Doğalgaz (Merkezi),270.0,13.000.000 TL,
köy evi bahçeli,1,1,Soba,180.0,569.000 TL,
3 katlı caddeye yakın 3.kat inşaat fırsat bina,3,1,Doğalgaz Sobası,110.0,2.150.000 TL,
AKSER GYD // NAMAZGAHTA KOMPLE SATILIK YATIRIMLIK BİNA !,5,1,Doğalgaz (Kombi),237.0,4.100.000 TL,
DİALOG PLUS'DAN SATILIK BİNA,2,1,Doğalgaz (Kombi),115.0,3.950.000 TL,
SON 1 HAFTAA ATATÜRK MAHALLESİ ÇAMLIKTA 4 KATLI KELEPİR BİNA,4,1,Doğalgaz (Kombi),152.0,3.475.000 TL,
GÜLLÜK MAH. AKINCILAR CAD ÜSTÜ 3 KATLI 1 DÜKKANLI SATILIK BİNA !,3,1,Doğalgaz Sobası,110.0,3.100.000 TL,
TURYAP ERTUĞRUL'DAN ALTIPARMAK'TA 4 KATLI SATILIK BİNA,4,1,Doğalgaz (Kombi),130.0,9.900.000 TL,
BURSA OSMANGAZİ TUZPAZARINDA 2 KATLI KOMPLE SATILIK BİNA,2,1,Klima,47.0,12.750.000 TL,
HANCI dan ERTUĞRULGAZİDE 340 M2 ARSA ÜZERİNDE 5 KATLI BİNA,5,1,Doğalgaz (Kombi),340.0,18.750.000 TL,
BURSA MUSTAFAKEMALPAŞA HAMİDİYE MAH.KOMPLE SATİLİK 4 KATLİ BİNA,4,1,Doğalgaz (Kombi),120.0,4.100.000 TL,
sahibinden satılık bina,4,1,Doğalgaz (Kombi),110.0,4.500.000 TL,
Doğa Manzaralı Hastalık Sebebiyle Satılık Merkezi Konum Klima Emlak Ofisinden,2,1,Klima,47.0,4.999.999 TL,
BEŞEVLER YILDIRIM CAD. KOMPLE SATILIK BİNA METROYA 100 metre,5,1,Doğalgaz (Kombi),750.0,15.000.000 TL,
BURSA OSMANGAZİ EMEK FATİH MAHALESİNDE SATILIK 4 KATLI MÜSTAKİL,4,1,Doğalgaz (Kombi),126.0,5.565.000 TL,
OSMANGAZİ EMEK SATILIK BİNA,5,1,Doğalgaz (Kombi),120.0,9.350.000 TL,
Sahibinden satılık 3 katlı bina,3,1,Yok,300.0,6.000.000 TL,
ERGÜÇ EMLAK'TAN TEFERRÜÇ ÇAMLIK 3 KATLI KOMPLE SATILIK BİNA,3,1,Doğalgaz Sobası,122.0,2.900.000 TL,
2 katlı çelik çatılı müstakil ev,2,1,Doğalgaz (Kombi),100.0,2.825.000 TL,
REMAX ADVANTAGE'DEN NAMIK KEMAL MAHALLESİNDE 2KATLI SATILIK BİNA,2,1,Doğalgaz Sobası,120.0,2.650.000 TL,
Bursa Yıldırım Tekstil Tic. Merkezinde Satılık köşe bina.,4,3,Doğalgaz (Kombi),1.56,82.000.000 TL,
GÜNEŞTEPEDE SATILIK KÖŞE BİNA,3,1,Doğalgaz (Kombi),330.0,12.500.000 TL,
EMEK FATIH SULTAN MEHMET MAHALLESİNDE 5 KATLI MÜSTAKİL BİNA,5,1,Doğalgaz (Kombi),120.0,7.000.000 TL,
DEĞİRMENLİKIZIKTA 3 KATLI MASRAFSIZ KULLANIMA HAZIR SATILIK BİNA,3,1,Doğalgaz (Kombi),163.0,4.370.000 TL,
BURSA OSMANGAZİ SETBAŞIN DA 6 KATLI BAHÇELİ DERE MANZARALI BİNA,6,1,Doğalgaz (Kombi),250.0,12.600.000 TL,
ORGANİZE SANAYİ BÖLGESİNDE SATILIK TOPLAM 1000M2 İŞYERİ,3,2,Doğalgaz (Kombi),1.0,17.500.000 TL,
Satılık komple 3 katlı bina,3,1,Doğalgaz (Kombi),120.0,7.750.000 TL,
Satılık mustakil 3 katlı bina,3,1,Doğalgaz (Kombi),100.0,4.850.000 TL,
eğitim mah pazartesi pazarına cephe ticari ve konuttan oluşmakda,3,2,Doğalgaz (Kombi),177.0,7.750.000 TL,
ECEM EMLAKTAN İZNİK ELBEYLİDE 3 YILLIK MÜSTAKİL BAHÇELİ EV,1,1,Doğalgaz (Kombi),327.0,4.100.000 TL,
MEGAKENT GAYRİMENKUL'den SIRACEVİZLERDE 2 KATLI MÜSTAKİL BİNA,2,1,Doğalgaz (Kombi),90.0,1.740.000 TL,
GÜRSU KURTULUŞTA CADDEYE YAKIN 3 KATLI OTOPARKLI MÜSTAKİL BİNA,3,3,Doğalgaz (Kombi),435.0,5.500.000 TL,
REMAX ADVANTAGE'DEN GEMLİK KURŞUNLUDA SATILIK MÜSTAKİL VİLLA,2,1,Soba,80.0,4.480.000 TL,
BURSA NILUFER YAYLACIKTA SATILIK BINA,4,1,Doğalgaz (Kombi),120.0,6.350.000 TL,
Lider Gruptan Bursa Osmangazi Hamzabey Satılık Müstakil Ev,2,1,Doğalgaz (Kombi),90.0,1.550.000 TL,
VARDAROĞLUDAN KARACABEY MECİDİYE MAH'DE FIRSATT BİNA,5,1,Doğalgaz (Kombi),284.0,8.600.000 TL,
EMEK FATİH SULTAN MEHMET MAHALLESİNDE KOMPLE SATILIK BİNA,4,1,Doğalgaz (Kombi),130.0,3.350.000 TL,
İznik Merkezde 3 katlı bahçeli bina ve bitişikte imarlı arsa,3,1,Soba,110.0,5.700.000 TL,
SATILIK HESAPLI BİNA,5,2,Doğalgaz Sobası,168.0,8.200.000 TL,
